Meta-Llama-3-8B-Instruct,18.42870352966257,10.852635383605957
Meta-Llama-3-8B-Instruct,32.20453016715773,6.210306406021118
Meta-Llama-3-8B-Instruct,32.704011280428695,6.115457773208618
Meta-Llama-3-8B-Instruct,32.16169057320914,6.218578577041626
Meta-Llama-3-8B-Instruct,32.62913879747778,6.129490613937378
Meta-Llama-3-8B-Instruct-HF-AWQ-4bit,2.4197770649164303,82.6522421836853
Meta-Llama-3-8B-Instruct-HF-AWQ-4bit,2.4770619296635386,80.74081540107727
Meta-Llama-3-8B-Instruct-HF-AWQ-4bit,2.4994541332175246,80.01747155189514
Meta-Llama-3-8B-Instruct-HF-AWQ-4bit,2.4864227828693286,80.43684339523315
Meta-Llama-3-8B-Instruct-HF-AWQ-4bit,2.4880239529394186,80.3850781917572
Mistral-7B-Instruct-v0.2,28.588827172821727,6.995739936828613
Mistral-7B-Instruct-v0.2,38.288119306407225,5.223552465438843
Mistral-7B-Instruct-v0.2,37.04946513601221,5.398188591003418
Mistral-7B-Instruct-v0.2,39.11977285609376,2.9141273498535156
Mistral-7B-Instruct-v0.2,38.461218926866714,5.200043201446533
Meta-Llama-3-8B-Instruct-HF-AWQ-4bit,2.3215508343304396,86.14930891990662
Meta-Llama-3-8B-Instruct-HF-AWQ-4bit,2.4692624713354654,80.99584484100342
Meta-Llama-3-8B-Instruct-HF-AWQ-4bit,2.486283109497181,80.44136214256287
Meta-Llama-3-8B-Instruct-HF-AWQ-4bit,2.4769177183340534,80.74551630020142
Meta-Llama-3-8B-Instruct-HF-AWQ-4bit,2.4824236914601774,80.56642413139343
Llama-2-7b-chat-hf,27.82788974492187,7.187034368515015
Llama-2-7b-chat-hf,35.61095314884054,5.6162495613098145
Llama-2-7b-chat-hf,35.6010252929328,5.617815732955933
Llama-2-7b-chat-hf,35.32029263528854,5.6624672412872314
Llama-2-7b-chat-hf,35.160765642692674,5.688158273696899
Llama-2-7b-chat-HF-AWQ-4bit,2.5990079220155846,76.95243954658508
Llama-2-7b-chat-HF-AWQ-4bit,2.73161179367692,73.2168459892273
Llama-2-7b-chat-HF-AWQ-4bit,2.7506183647227744,72.71092295646667
Llama-2-7b-chat-HF-AWQ-4bit,2.7376855327154805,73.05440950393677
Llama-2-7b-chat-HF-AWQ-4bit,2.7377708076078062,73.05213403701782
Llama-2-7b-chat-hf,34.86765384133225,5.73597526550293
Llama-2-7b-chat-hf,35.23482595013936,5.676202297210693
Llama-2-7b-chat-hf,35.60694295249895,5.616882085800171
Llama-2-7b-chat-hf,35.56209128603686,5.623966217041016
Llama-2-7b-chat-hf,35.609526122839206,5.616474628448486
Llama-2-7b-chat-hf,33.897068996952235,5.900215148925781,25.24
Llama-2-7b-chat-hf,35.40061215662935,5.649619817733765,25.24
Llama-2-7b-chat-hf,35.41085903269847,5.647984981536865,25.24
Llama-2-7b-chat-hf,35.30071754828111,5.665607213973999,25.24
Llama-2-7b-chat-hf,35.323466527145996,5.661958456039429,25.24
